Id,Label,timeset,frequency,type,Degree,Weighted Degree,componentnumber,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,triangles,eigencentrality
Au nom de la terre,Au nom de la terre,,6,Titel,6,6,0,21,0.134238,0.144927,0.000327,0,0,0.070702
Darjeeling Limited,Darjeeling Limited,,6,Titel,6,6,0,21,0.137092,0.151568,0.000397,0,0,0.123435
A Dog's Journey,A Dog's Journey,,6,Titel,6,6,0,21,0.128071,0.139596,0.000481,0,0,0.054249
Pavilion of Women,Pavilion of Women,,6,Titel,6,6,0,21,0.135723,0.147129,0.000302,0,0,0.064341
Sweethearts,Sweethearts,,6,Titel,6,6,0,19,0.12952,0.13897,0.000608,0,0,0.066865
Les Vieux fourneaux,Les Vieux fourneaux,,6,Titel,6,6,0,21,0.120666,0.129985,0.000175,0,0,0.044189
Adorables,Adorables,,6,Titel,6,6,0,19,0.128236,0.138909,0.000421,0,0,0.063282
Bad Neighbors 2,Bad Neighbors 2,,6,Titel,6,6,0,21,0.133824,0.148098,0.00027,0,0,0.107576
Jean Seberg - Against all Enemies,Jean Seberg - Against all Enemies,,6,Titel,6,6,0,21,0.142427,0.156432,0.001186,0,0,0.107059
The Magnificent Seven,The Magnificent Seven,,6,Titel,6,6,0,21,0.139469,0.154179,0.000545,0,0,0.122711
Haywire,Haywire,,6,Titel,6,6,0,21,0.144542,0.161178,0.001015,0,0,0.201369
Serge Riaboukine,Serge Riaboukine,,6,Schauspieler,6,6,0,20,0.118857,0.127002,0.000514,0,0,0.033388
Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,,6,Titel,6,6,0,23,0.125518,0.136473,0.000201,0,0,0.050379
Deadpool,Deadpool,,6,Titel,6,6,0,21,0.128481,0.139437,0.000152,0,0,0.049034
Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,,6,Titel,6,6,0,19,0.143131,0.159212,0.0008,0,0,0.182646
Robbie Coltrane,Robbie Coltrane,,6,Schauspieler,6,6,0,22,0.12622,0.136393,0.000079,0,0,0.051442
Qu'est-ce qu'on a encore fait au bon dieu,Qu'est-ce qu'on a encore fait au bon dieu,,6,Titel,6,6,0,21,0.128595,0.139366,0.00031,0,0,0.075858
Bruno Manser - Die Stimme des Regenwaldes,Bruno Manser - Die Stimme des Regenwaldes,,6,Titel,6,6,0,21,0.100559,0.105109,0.000309,0,0,0.014944
Classe z,Classe z,,6,Titel,6,6,0,21,0.1114,0.116846,0.000228,0,0,0.018005
Midsommar,Midsommar,,6,Titel,6,6,0,21,0.122397,0.130918,0.000176,0,0,0.025666
Raphael Personnaz,Raphael Personnaz,,6,Schauspieler,6,6,0,20,0.127748,0.137374,0.000166,0,0,0.055531
Us,Us,,6,Titel,6,6,0,23,0.112878,0.121316,0.000219,0,0,0.018817
Billionaire Boys Club,Billionaire Boys Club,,6,Titel,6,6,0,21,0.130158,0.143026,0.000165,0,0,0.074107
Valerio Mastandrea,Valerio Mastandrea,,6,Schauspieler,6,6,0,20,0.124076,0.132441,0.000494,0,0,0.032097
Les particules,Les particules,,6,Titel,6,6,23,1,1,1,0,0,0,0.011486
Motherless Brooklyn,Motherless Brooklyn,,6,Titel,6,6,0,21,0.146596,0.163573,0.000796,0,0,0.213051
Thank You For Smoking,Thank You For Smoking,,6,Titel,6,6,0,21,0.134025,0.147559,0.000227,0,0,0.086961
Sieranevada,Sieranevada,,6,Titel,6,6,0,25,0.091887,0.095603,0.000288,0,0,0.013732
"1001 noite, vol. 2","1001 noite, vol. 2",,6,Titel,6,6,0,26,0.069131,0.071044,0.000265,0,0,0.012357
Il mangiatore di pietre,Il mangiatore di pietre,,6,Titel,6,6,0,21,0.12097,0.129809,0.001512,0,0,0.044975
David Wenham,David Wenham,,6,Schauspieler,6,6,0,20,0.132455,0.143593,0.000409,0,0,0.060806
Shoplifters â€“ Manbiki Kazoku,Shoplifters â€“ Manbiki Kazoku,,6,Titel,6,6,0,27,0.065648,0.067172,0.000265,0,0,0.01226
Garde alternÃ©e,Garde alternÃ©e,,6,Titel,6,6,0,19,0.13374,0.146054,0.000456,0,0,0.127986
Mike & Dave Need Wedding Dates,Mike & Dave Need Wedding Dates,,6,Titel,6,6,0,21,0.126191,0.137896,0.000135,0,0,0.053906
Pio Marmai,Pio Marmai,,6,Schauspieler,6,6,0,20,0.127696,0.136853,0.000303,0,0,0.042036
Il Mattino ha l'oro in bocca,Il Mattino ha l'oro in bocca,,6,Titel,6,6,0,23,0.104474,0.110309,0.000133,0,0,0.021312
The Devil Inside,The Devil Inside,,6,Titel,6,6,24,1,1,1,0,0,0,0.011486
Glass,Glass,,6,Titel,6,6,0,21,0.141915,0.158174,0.000437,0,0,0.187944
Doubles vies,Doubles vies,,6,Titel,6,6,0,19,0.14289,0.155092,0.000475,0,0,0.106631
Gupse Ã–zay,Gupse Ã–zay,,6,Schauspieler,6,6,0,22,0.079716,0.082985,0.00133,0,0,0.023134
The Wife,The Wife,,6,Titel,6,6,0,21,0.129288,0.140995,0.000133,0,0,0.05272
"I, Tonya","I, Tonya",,6,Titel,6,6,0,21,0.130911,0.141748,0.000357,0,0,0.050642
Durch die nacht,Durch die nacht,,6,Titel,6,6,25,1,1,1,0,0,0,0.011486
Tueurs,Tueurs,,6,Titel,6,6,0,19,0.132298,0.144044,0.000873,0,0,0.093585
The Rider,The Rider,,6,Titel,6,6,26,1,1,1,0,0,0,0.011486
Serenity,Serenity,,6,Titel,6,6,0,21,0.13756,0.15259,0.000447,0,0,0.123334
Jalil Lespert,Jalil Lespert,,6,Schauspieler,6,6,0,20,0.124199,0.133701,0.000251,0,0,0.036388
Missing Link,Missing Link,,6,Titel,6,6,0,21,0.139193,0.154127,0.000797,0,0,0.131818
Hands of Stone,Hands of Stone,,6,Titel,6,6,0,21,0.138662,0.152085,0.000633,0,0,0.097002
The Legend of Bagger Vance,The Legend of Bagger Vance,,6,Titel,6,6,0,19,0.137208,0.148591,0.000265,0,0,0.082893
Daniel GimÃ©nez Cacho,Daniel GimÃ©nez Cacho,,6,Schauspieler,6,6,0,22,0.11167,0.118326,0.000632,0,0,0.026224
Small Town Killers,Small Town Killers,,6,Titel,6,6,0,21,0.11031,0.115953,0.000177,0,0,0.022567
Hell or High Water,Hell or High Water,,6,Titel,6,6,0,21,0.13528,0.148244,0.000314,0,0,0.085487
Charlie Sheen,Charlie Sheen,,6,Schauspieler,6,6,0,20,0.128926,0.139788,0.000255,0,0,0.043277
Sabine Azema,Sabine Azema,,6,Schauspieler,6,6,0,20,0.127158,0.137865,0.000231,0,0,0.070458
Gina Gershon,Gina Gershon,,6,Schauspieler,6,6,0,18,0.13734,0.148157,0.002958,0,0,0.058496
Max RÃ¼dlinger,Max RÃ¼dlinger,,6,Schauspieler,6,6,0,20,0.115351,0.122615,0.001172,0,0,0.03201
A Monster Calls,A Monster Calls,,6,Titel,6,6,0,21,0.141427,0.155015,0.000629,0,0,0.114579
Tiramisu,Tiramisu,,6,Titel,6,6,0,21,0.107722,0.11379,0.000372,0,0,0.023865
Baghdad in my shadow,Baghdad in my shadow,,6,Titel,6,6,0,23,0.083385,0.085975,0.000265,0,0,0.012788
A Dog's Purpose,A Dog's Purpose,,6,Titel,6,6,0,19,0.123587,0.132941,0.000373,0,0,0.03086
Anthony Anderson,Anthony Anderson,,6,Schauspieler,6,6,0,22,0.117216,0.127337,0.000419,0,0,0.034005
Der Verdingbub,Der Verdingbub,,6,Titel,6,6,0,19,0.121209,0.12967,0.000513,0,0,0.06065
Laura Chiatti,Laura Chiatti,,6,Schauspieler,6,6,0,20,0.113582,0.12052,0.000251,0,0,0.032013
Fahim,Fahim,,6,Titel,6,6,0,21,0.140894,0.153788,0.000509,0,0,0.146566
"Ã–zcan Deniz",Ã–zcan Deniz,,6,Schauspieler,6,6,0,22,0.083983,0.087071,0.002573,0,0,0.023032
Toby Jones,Toby Jones,,6,Schauspieler,6,6,0,20,0.138774,0.151244,0.000588,0,0,0.0677
"Unni, Life is All About Friends","Unni, Life is All About Friends",,6,Titel,6,6,27,1,1,1,0,0,0,0.011486
L' Embarras du choix,L' Embarras du choix,,6,Titel,6,6,0,21,0.122993,0.132925,0.000239,0,0,0.056768
Proceder,Proceder,,6,Titel,6,6,28,1,1,1,0,0,0,0.011486
The Stepford Wives,The Stepford Wives,,6,Titel,6,6,0,21,0.141178,0.157104,0.000504,0,0,0.169994
Un Beau soleil interieur,Un Beau soleil interieur,,6,Titel,6,6,0,19,0.14936,0.164749,0.002162,0,0,0.23251
The Wild Thornberrys,The Wild Thornberrys,,6,Titel,6,6,0,21,0.133829,0.145743,0.000818,0,0,0.061976
Una Mujer fantastica,Una Mujer fantastica,,6,Titel,6,6,0,23,0.105042,0.110296,0.000234,0,0,0.016912
Asa Butterfield,Asa Butterfield,,6,Schauspieler,6,6,0,20,0.13152,0.143361,0.000153,0,0,0.060225
Julia Ormond,Julia Ormond,,6,Schauspieler,6,6,0,20,0.134311,0.146051,0.000257,0,0,0.055542
King of Thieves,King of Thieves,,6,Titel,6,6,0,21,0.134861,0.147409,0.000291,0,0,0.080358
The Mountain Between Us,The Mountain Between Us,,6,Titel,6,6,0,19,0.137005,0.149938,0.000274,0,0,0.097019
Mustang,Mustang,,6,Titel,6,6,0,21,0.092094,0.09555,0.000265,0,0,0.012469
La monnaie de leur piÃ¨ce,La monnaie de leur piÃ¨ce,,6,Titel,6,6,0,21,0.119443,0.128244,0.000186,0,0,0.034248
Min dit-the children of diyarbakir,Min dit-the children of diyarbakir,,6,Titel,6,6,29,1,1,1,0,0,0,0.011486
7 Days in Entebbe,7 Days in Entebbe,,6,Titel,6,6,0,21,0.144526,0.157426,0.001414,0,0,0.100038
On the Basis of Sex,On the Basis of Sex,,6,Titel,6,6,0,19,0.137417,0.149939,0.000299,0,0,0.076168
Fifty Shades Darker,Fifty Shades Darker,,6,Titel,6,6,0,19,0.126167,0.135928,0.000092,0,0,0.040454
The Death of Stalin,The Death of Stalin,,6,Titel,6,6,0,19,0.144041,0.156944,0.0008,0,0,0.097764
Jennifer Tilly,Jennifer Tilly,,6,Schauspieler,6,6,0,18,0.126037,0.13499,0.00082,0,0,0.031615
Nach FÃ¼nf im Urwald,Nach FÃ¼nf im Urwald,,6,Titel,6,6,0,21,0.128392,0.137209,0.001371,0,0,0.037661
Donnie Brasco,Donnie Brasco,,6,Titel,6,6,0,21,0.136401,0.150049,0.00037,0,0,0.11361
Bad Moms 2,Bad Moms 2,,6,Titel,6,6,0,19,0.135189,0.14875,0.0004,0,0,0.096767
Isle of Dogs,Isle of Dogs,,6,Titel,6,6,0,19,0.147161,0.162986,0.00065,0,0,0.208615
DÃ¶nerse senindir,DÃ¶nerse senindir,,6,Titel,6,6,0,25,0.067548,0.069872,0.000481,0,0,0.016068
Vielmachglas,Vielmachglas,,6,Titel,6,6,0,19,0.131263,0.141118,0.000607,0,0,0.069309
Office Christmas Party,Office Christmas Party,,6,Titel,6,6,0,21,0.132173,0.145404,0.000241,0,0,0.08807
The Hitman's Bodyguard,The Hitman's Bodyguard,,6,Titel,6,6,0,21,0.143475,0.159533,0.001248,0,0,0.190156
Andrew Scott,Andrew Scott,,6,Schauspieler,6,6,0,20,0.127832,0.13826,0.000267,0,0,0.050401
Bruno Solo,Bruno Solo,,6,Schauspieler,6,6,0,20,0.123723,0.132606,0.000539,0,0,0.036536
Po di sangui,Po di sangui,,6,Titel,6,6,0,25,0.081402,0.084006,0.000265,0,0,0.012263
Black Panther,Black Panther,,6,Titel,6,6,0,21,0.127935,0.138819,0.000377,0,0,0.049166
Ouija: Origin of Evil,Ouija: Origin of Evil,,6,Titel,6,6,0,21,0.116657,0.125011,0.000115,0,0,0.021914
Saudade,Saudade,,6,Titel,6,6,30,1,1,1,0,0,0,0.011486
Emma Schweiger,Emma Schweiger,,6,Schauspieler,6,6,0,20,0.118953,0.126515,0.000228,0,0,0.048317
Ursina Lardi,Ursina Lardi,,6,Schauspieler,6,6,0,22,0.114119,0.121967,0.001,0,0,0.034345
Kate McKinnon,Kate McKinnon,,6,Schauspieler,6,6,0,20,0.128961,0.140156,0.000203,0,0,0.052382
Braquer Poitiers,Braquer Poitiers,,6,Titel,6,6,0,21,0.11404,0.120484,0.000265,0,0,0.018418
Sami Frey,Sami Frey,,6,Schauspieler,6,6,0,22,0.126008,0.136251,0.000212,0,0,0.047797
Maryline,Maryline,,6,Titel,6,6,0,19,0.135278,0.144737,0.000454,0,0,0.04551
Ce qui nous lie,Ce qui nous lie,,6,Titel,6,6,0,21,0.124808,0.133724,0.000193,0,0,0.035003
21 Bridges,21 Bridges,,6,Titel,6,6,0,21,0.130374,0.142029,0.000177,0,0,0.055408
Lindsay Lohan,Lindsay Lohan,,6,Schauspieler,6,6,0,22,0.124023,0.133569,0.000233,0,0,0.029811
Invasion (Vtorzhenie),Invasion (Vtorzhenie),,6,Titel,6,6,0,23,0.108149,0.114444,0.00055,0,0,0.020945
Un Juif pour l'exemple,Un Juif pour l'exemple,,6,Titel,6,6,0,19,0.140213,0.150428,0.000888,0,0,0.070487
Juno Temple,Juno Temple,,6,Schauspieler,6,6,0,18,0.132401,0.144377,0.000159,0,0,0.065591
Brasileirinho,Brasileirinho,,6,Titel,6,6,31,1,1,1,0,0,0,0.011486
Kolonya cumhuriyeti,Kolonya cumhuriyeti,,6,Titel,6,6,0,25,0.071612,0.074343,0.000409,0,0,0.018668
The Son of Bigfoot,The Son of Bigfoot,,6,Titel,6,6,32,1,1,1,0,0,0,0.011486
Jack Huston,Jack Huston,,6,Schauspieler,6,6,0,18,0.135444,0.144508,0.001903,0,0,0.045466
Borg/mcenroe,Borg/mcenroe,,6,Titel,6,6,0,21,0.133259,0.14381,0.000721,0,0,0.053269
Thora Birch,Thora Birch,,6,Schauspieler,6,6,0,20,0.130889,0.141543,0.000503,0,0,0.046531
The Man Who Killed Don Quixote,The Man Who Killed Don Quixote,,6,Titel,6,6,0,21,0.141507,0.154325,0.000765,0,0,0.087513
La DeuxiÃ¨me Ã©toile,La DeuxiÃ¨me Ã©toile,,6,Titel,6,6,0,21,0.122934,0.132296,0.000126,0,0,0.045813
Katie Says Goodbye,Katie Says Goodbye,,6,Titel,6,6,0,21,0.122849,0.132645,0.000144,0,0,0.028769
Les Hommes du feu,Les Hommes du feu,,6,Titel,6,6,0,21,0.124505,0.134782,0.000441,0,0,0.056578
Carrie-Anne Moss,Carrie-Anne Moss,,6,Schauspieler,6,6,0,20,0.135509,0.147128,0.000172,0,0,0.06425
Wonderstruck,Wonderstruck,,6,Titel,6,6,0,21,0.133904,0.146892,0.000244,0,0,0.092067
Marina Fois,Marina Fois,,6,Schauspieler,6,6,0,20,0.127189,0.137242,0.000159,0,0,0.057868
Die letzte Pointe,Die letzte Pointe,,6,Titel,6,6,0,23,0.089463,0.093416,0.000491,0,0,0.016817
Fahri Yardim,Fahri Yardim,,6,Schauspieler,6,6,0,18,0.125293,0.133187,0.000448,0,0,0.037475
Papa Moll,Papa Moll,,6,Titel,6,6,0,21,0.115747,0.122528,0.000295,0,0,0.032397
Another woman (Davay razvedemsya),Another woman (Davay razvedemsya),,6,Titel,6,6,33,3,0.55,0.712121,0,0,0,0.012321
Der Unschuldige,Der Unschuldige,,6,Titel,6,6,0,25,0.075771,0.078088,0.000265,0,0,0.012281
Les Tuche 3,Les Tuche 3,,6,Titel,6,6,0,21,0.125228,0.13593,0.000197,0,0,0.072733
Il Vegetale,Il Vegetale,,6,Titel,6,6,0,19,0.111717,0.116783,0.000265,0,0,0.013716
Der Untergang,Der Untergang,,6,Titel,6,6,0,19,0.146942,0.159608,0.002747,0,0,0.156814
Die Liebe Deines Lebens,Die Liebe Deines Lebens,,6,Titel,6,6,34,1,1,1,0,0,0,0.011486
Ella & John (The Leisure Seeker),Ella & John (The Leisure Seeker),,6,Titel,6,6,0,21,0.131459,0.143063,0.000265,0,0,0.061455
Pet Sematary,Pet Sematary,,6,Titel,6,6,0,21,0.128179,0.139082,0.000252,0,0,0.042354
Jada Pinkett Smith,Jada Pinkett Smith,,6,Schauspieler,6,6,0,22,0.129627,0.142284,0.000197,0,0,0.056618
Morgan,Morgan,,6,Titel,6,6,0,21,0.132844,0.145043,0.000159,0,0,0.064966
Bettina Stucky,Bettina Stucky,,6,Schauspieler,6,6,0,20,0.11528,0.122879,0.001242,0,0,0.033605
Pierre Niney,Pierre Niney,,6,Schauspieler,6,6,0,22,0.127353,0.136703,0.000433,0,0,0.036767
Rush Hour 2,Rush Hour 2,,6,Titel,6,6,0,21,0.120921,0.130758,0.000203,0,0,0.036968
Game Night,Game Night,,6,Titel,6,6,0,21,0.137324,0.149749,0.000256,0,0,0.081551
Charlie St. Cloud,Charlie St. Cloud,,6,Titel,6,6,0,21,0.131029,0.142741,0.000191,0,0,0.063289
Life of the Party,Life of the Party,,6,Titel,6,6,0,21,0.124507,0.134458,0.000173,0,0,0.034457
Le serviteur de Kali - Nizhalkkuthu,Le serviteur de Kali - Nizhalkkuthu,,6,Titel,6,6,35,1,1,1,0,0,0,0.011486
Like a Boss,Like a Boss,,6,Titel,6,6,0,19,0.135177,0.14864,0.000496,0,0,0.092311
The Commuter,The Commuter,,6,Titel,6,6,0,21,0.142646,0.157013,0.000433,0,0,0.130844
Bobby Cannavale,Bobby Cannavale,,6,Schauspieler,6,6,0,20,0.135512,0.149105,0.000201,0,0,0.079736
Hoselupf,Hoselupf,,6,Titel,6,6,0,23,0.085456,0.08845,0.000265,0,0,0.012568
